xOrder_ID,Customer_ID,Customer_Name,Order_Date,Product,Quantity,Price,Discount,Total_Amount,Payment_Method,Shipping_Address,Status
5139,C001,John Doe,2023-04-21,Tablet,4,500,0.27,1460.0,Cryptocurrency,"San Francisco, CA",Returned
5140,C010,Sophia Anderson,2023-01-22,Headphones,5,150,0.07,697.5,Credit Card,"Boston, MA",Returned
5141,C003,Bob Johnson,2023-08-31,Phone,3,800,0.25,1800.0,PayPal,"Atlanta, GA",Pending
5142,C005,Charlie White,2023-04-28,Tablet,4,500,0.19,1620.0,,"Denver, CO",Pending
5143,C008,Olivia Martinez,2023-04-12,Monitor,5,300,0.28,1080.0,Credit Card,"Seattle, WA",Pending
5144,C006,Emma Davis,2023-09-22,Headphones,1,150,0.12,132.0,PayPal,"Chicago, IL",Shipped
5145,C006,Emma Davis,2023-06-27,Phone,4,800,0.23,2464.0,PayPal,,Cancelled
5145,C006,Emma Davis,2023-06-27,Phone,4,800,0.23,2464.0,PayPal,,Cancelled
5146,C001,John Doe,2023-07-09,Printer,3,250,0.08,690.0,PayPal,"Miami, FL",Pending
5147,C007,David Wilson,2023-08-02,Printer,1,250,0.3,175.0,Credit Card,"Seattle, WA",Returned
5148,C005,Charlie White,2023-04-22,Keyboard,4,100,0.12,352.0,Bank Transfer,,Pending
5149,C006,Emma Davis,2023-02-07,Monitor,1,300,0.23,231.0,PayPal,"Houston, TX",Shipped
5150,C002,Jane Smith,2023-09-21,Laptop,2,1200,0.11,2136.0,PayPal,"Houston, TX",Cancelled
5151,C007,David Wilson,2023-01-01,Tablet,5,500,0.02,2450.0,Bank Transfer,"Houston, TX",Cancelled
5152,C009,James Taylor,2023-03-28,Keyboard,1,100,0.25,75.0,PayPal,"Los Angeles, CA",Delivered
5153,C009,James Taylor,2023-10-18,Keyboard,3,100,0.01,297.0,PayPal,"Seattle, WA",Returned
5154,C006,Emma Davis,2023-09-11,Smartwatch,1,200,0.1,180.0,Cryptocurrency,"Chicago, IL",Delivered
5155,C003,Bob Johnson,2023-10-11,Keyboard,2,100,0.28,144.0,Bank Transfer,"New York, NY",Shipped
5156,C009,James Taylor,2023-07-20,Camera,4,600,0.15,2040.0,,"Atlanta, GA",Returned
5157,C007,,2023-06-27,Tablet,4,500,0.2,1600.0,Bank Transfer,"Boston, MA",Returned
5158,C007,David Wilson,2023-12-13,Headphones,1,150,0.01,148.5,,"Houston, TX",Delivered
5159,C005,Charlie White,2023-01-10,Phone,2,800,0.24,1216.0,,"Seattle, WA",Delivered
5160,C007,David Wilson,2023-10-23,Smartwatch,4,200,0.17,664.0,Bank Transfer,"Seattle, WA",Delivered
5161,C001,John Doe,2023-03-11,Keyboard,4,100,0.01,396.0,Credit Card,"Chicago, IL",Shipped
5162,C004,Alice Brown,2023-06-06,Phone,3,800,0.29,1704.0,,"Chicago, IL",Delivered
5163,C009,,2023-10-08,Camera,4,600,0.08,1859.78,PayPal,"Houston, TX",Cancelled
5164,C007,David Wilson,2023-12-12,Headphones,4,150,0.16,728.92,Bank Transfer,,Shipped
5165,C004,Alice Brown,2023-02-18,Monitor,3,300,0.16,756.0,Bank Transfer,"Houston, TX",Delivered
5166,C005,Charlie White,2023-12-01,Printer,4,250,0.14,860.0,PayPal,"Boston, MA",Shipped
5167,C010,Sophia Anderson,2023-04-09,Mouse,5,50,0.02,245.0,Credit Card,"Los Angeles, CA",Returned
5168,C010,Sophia Anderson,2023-09-02,Monitor,3,300,0.2,720.0,PayPal,"Chicago, IL",Cancelled
5169,C009,James Taylor,2023-11-21,Monitor,4,300,-0.04,1248.0,PayPal,"Houston, TX",Cancelled
5170,C009,James Taylor,2023-07-14,Printer,4,250,0.1,900.0,Cryptocurrency,"Boston, MA",Pending
5171,C001,John Doe,2023-03-06,Mouse,1,50,0.21,39.5,Bank Transfer,"Seattle, WA",Delivered
5172,C009,,2023-08-29,Laptop,2,1200,0.15,2040.0,PayPal,"San Francisco, CA",Delivered
5173,C002,Jane Smith,2023-07-29,Monitor,3,300,0.28,648.0,PayPal,"Boston, MA",Pending
5173,C002,Jane Smith,2023-07-29,Monitor,3,300,0.28,648.0,PayPal,"Boston, MA",Pending
5174,C005,Charlie White,2023-11-22,Keyboard,3,100,0.09,273.0,Cryptocurrency,"Seattle, WA",Cancelled
5175,C002,Jane Smith,2023-11-23,Smartwatch,5,200,0.04,960.0,Credit Card,"Seattle, WA",Pending
5176,C010,Sophia Anderson,2023-07-06,Tablet,2,500,0.07,930.0,Cryptocurrency,"Chicago, IL",Cancelled
5177,C002,Jane Smith,2023-02-06,Camera,5,600,0.14,2580.0,PayPal,"Denver, CO",Pending
5178,C009,James Taylor,2023-10-17,Printer,5,250,0.02,1225.0,Credit Card,"New York, NY",Shipped
5179,C004,Alice Brown,2023-08-21,Laptop,2,1200,0.11,2136.0,Credit Card,"Miami, FL",Pending
5180,C005,Charlie White,2023-04-10,Printer,1,250,0.19,202.5,PayPal,"Denver, CO",Cancelled
5181,C010,Sophia Anderson,2023-09-12,Smartwatch,4,200,0.21,632.0,Credit Card,"Miami, FL",Cancelled
5182,C009,James Taylor,2023-01-30,Tablet,1,500,0.26,370.0,Bank Transfer,"Denver, CO",Cancelled
5183,C003,Bob Johnson,2023-05-05,Monitor,4,300,0.05,1140.0,Cryptocurrency,"Chicago, IL",Delivered
5184,C008,Olivia Martinez,2023-12-27,Phone,2,800,0.19,1296.0,Cryptocurrency,"Boston, MA",Pending
5185,C004,Alice Brown,2023-05-25,Phone,1,800,0.27,584.0,Credit Card,"Denver, CO",Delivered
5186,C009,James Taylor,2023-07-02,Headphones,2,150,0.07,279.0,Cryptocurrency,"New York, NY",Cancelled
5187,C006,Emma Davis,2023-06-05,Tablet,2,500,0.21,790.0,Cryptocurrency,"Atlanta, GA",Returned
5188,C004,Alice Brown,2024-02-30,Mouse,4,50,0.04,192.0,Credit Card,"Chicago, IL",Returned
5189,C003,Bob Johnson,2023-09-25,Headphones,4,150,0.26,444.0,,"Boston, MA",Pending
5190,C003,Bob Johnson,2023-11-18,Smartwatch,5,200,0.13,870.0,,"Atlanta, GA",Delivered
5191,C003,Bob Johnson,2023-05-06,Mouse,1,50,0.24,38.0,Credit Card,"New York, NY",Pending
5192,C004,Alice Brown,2023-06-27,Camera,3,600,0.28,1296.0,Bank Transfer,"Houston, TX",Pending
5193,C008,Olivia Martinez,2023-09-28,Camera,1,600,0.03,582.0,Cryptocurrency,"Miami, FL",Shipped
5194,C004,Alice Brown,2023-10-17,Headphones,4,150,0.21,474.0,,"Seattle, WA",Delivered
5195,C007,David Wilson,2023-02-28,Phone,4,800,0.12,2816.0,Credit Card,"Atlanta, GA",Shipped
5196,C004,Alice Brown,2023-10-10,Headphones,1,150,0.21,118.5,Cryptocurrency,"Seattle, WA",Cancelled
5197,C006,Emma Davis,2023-07-01,Mouse,5,50,0.15,212.5,PayPal,"Miami, FL",Returned
5198,C003,Bob Johnson,2023-05-13,Monitor,2,300,0.54,276.0,PayPal,"Boston, MA",Returned
5199,C005,Charlie White,2023-11-28,Camera,4,600,0.07,2232.0,PayPal,"Houston, TX",Returned
5200,C006,Emma Davis,2023-05-20,Laptop,5,1200,0.21,4740.0,Credit Card,"Los Angeles, CA",Returned
5201,C002,Jane Smith,2023-05-01,Monitor,1,300,0.27,219.0,Cryptocurrency,"New York, NY",Returned
5202,C003,Bob Johnson,2023-03-15,Smartwatch,3,200,0.16,504.0,Credit Card,"Seattle, WA",Delivered
5203,C010,Sophia Anderson,2023-04-10,Printer,4,250,0.22,780.0,Bank Transfer,"New York, NY",Shipped
5204,C001,John Doe,2023-03-13,Headphones,4,150,0.26,444.0,Credit Card,"New York, NY",Cancelled
5205,C008,Olivia Martinez,2023-09-25,Phone,4,800,0.03,3104.0,,,Cancelled
5206,C005,Charlie White,2023-12-15,Printer,5,250,0.19,629.08,Credit Card,"New York, NY",Pending
5207,C001,John Doe,2023-11-10,Laptop,2,1200,0.03,2328.0,,"Los Angeles, CA",Cancelled
5208,C008,Olivia Martinez,2023-01-12,Phone,4,800,0.2,2560.0,PayPal,"Chicago, IL",Pending
5209,C005,Charlie White,2023-04-25,Laptop,5,1200,0.26,4440.0,,"Chicago, IL",Pending
5210,C004,Alice Brown,2023-03-21,Phone,4,800,0.17,2489.37,PayPal,"Miami, FL",Cancelled
5211,C010,Sophia Anderson,2023-05-10,Monitor,1,300,0.15,255.0,Cryptocurrency,"Boston, MA",Pending
5212,C009,James Taylor,2023-04-06,Headphones,1,150,0.01,148.5,PayPal,"San Francisco, CA",Delivered
5213,C008,Olivia Martinez,2023-12-27,Tablet,3,500,0.06,1410.0,Cryptocurrency,"Atlanta, GA",Cancelled
5214,C007,David Wilson,2023-01-16,Tablet,3,500,0.26,1110.0,Bank Transfer,"Atlanta, GA",Pending
5215,C004,Alice Brown,2023-01-26,Tablet,1,500,0.14,430.0,Bank Transfer,"Seattle, WA",Delivered
5216,C009,James Taylor,2023-11-01,Camera,5,600,0.05,2850.0,PayPal,,Returned
5217,C010,Sophia Anderson,2024-02-30,Laptop,5,1200,0.09,5460.0,PayPal,"Boston, MA",Delivered
5218,C003,Bob Johnson,2023-07-21,Phone,5,800,0.01,3960.0,Credit Card,"New York, NY",Delivered
5219,C001,John Doe,2023-02-26,Mouse,3,50,0.23,115.5,Bank Transfer,"Atlanta, GA",Cancelled
5220,C001,John Doe,2023-03-09,Printer,2,250,0.22,390.0,,,Pending
5221,C007,David Wilson,2023-07-01,Tablet,5,500,0.03,2425.0,PayPal,"Miami, FL",Pending
5222,C005,Charlie White,2023-07-10,Mouse,1,50,0.52,24.0,Bank Transfer,"Denver, CO",Pending
5223,C004,Alice Brown,2023-01-28,Printer,2,250,0.18,410.0,Credit Card,"Denver, CO",Cancelled
5224,C008,Olivia Martinez,2023-12-18,Laptop,1,1200,0.13,1044.0,,"Atlanta, GA",Delivered
5225,C009,James Taylor,2023-12-19,Phone,4,800,0.02,3136.0,,"New York, NY",Shipped
5226,C009,James Taylor,2023-06-18,Keyboard,1,100,0.24,76.0,,"Chicago, IL",Cancelled
5227,C007,David Wilson,2023-08-22,Printer,1,250,0.19,202.5,,"Atlanta, GA",Shipped
5228,C009,James Taylor,2023-05-15,Headphones,4,150,0.19,486.0,Cryptocurrency,"Seattle, WA",Shipped
5229,C002,Jane Smith,2023-07-20,Phone,5,800,0.07,3720.0,Credit Card,"New York, NY",Returned
5230,C002,,2023-01-09,Tablet,5,500,0.25,1875.0,,"Los Angeles, CA",Shipped
5231,C005,Charlie White,2023-12-29,Camera,4,600,0.08,2208.0,Bank Transfer,"Seattle, WA",Shipped
5232,C004,Alice Brown,2023-12-24,Printer,2,250,0.24,380.0,Credit Card,"Chicago, IL",Pending
5233,C005,Charlie White,2023-05-04,Printer,1,250,0.11,222.5,,"Atlanta, GA",Cancelled
5234,C004,Alice Brown,2023-06-28,Mouse,4,50,0.03,194.0,Cryptocurrency,"Atlanta, GA",Pending
5235,C006,Emma Davis,2023-07-15,Printer,1,250,0.04,240.0,PayPal,"Houston, TX",Pending
5236,C003,Bob Johnson,2023-09-25,Phone,2,800,0.3,1120.0,PayPal,"Denver, CO",Shipped
5237,C001,John Doe,2023-10-19,Headphones,1,150,0.2,120.0,,"Chicago, IL",Cancelled
5238,C002,Jane Smith,2023-02-11,Monitor,1,300,0.1,270.0,Credit Card,"Denver, CO",Pending
5239,C008,Olivia Martinez,2023-06-02,Phone,3,800,0.07,2232.0,Cryptocurrency,"Seattle, WA",Delivered
5240,C003,Bob Johnson,2023-05-27,Smartwatch,2,200,0.23,308.0,,"Atlanta, GA",Shipped
5241,C003,Bob Johnson,2023-01-13,Monitor,3,300,0.29,639.0,Credit Card,"Miami, FL",Cancelled
5242,C006,Emma Davis,2023-09-03,Camera,2,600,0.1,1080.0,PayPal,"Chicago, IL",Pending
5243,C005,Charlie White,2023-07-29,Printer,5,250,0.01,1237.5,,"Los Angeles, CA",Cancelled
5244,C009,James Taylor,2023-06-10,Smartwatch,-1,200,0.26,-148.0,PayPal,"Atlanta, GA",Shipped
5245,C004,Alice Brown,2023-07-19,Laptop,1,1200,0.26,888.0,PayPal,"Miami, FL",Cancelled
5246,C006,Emma Davis,2023-02-27,Camera,1,600,0.17,498.0,PayPal,"Los Angeles, CA",Delivered
5247,C006,Emma Davis,2023-08-27,Monitor,1,300,0.08,276.0,Cryptocurrency,"Chicago, IL",Shipped
5248,C008,Olivia Martinez,2023-08-12,Keyboard,3,100,0.21,237.0,,,Returned
5249,C009,James Taylor,2023-01-07,Camera,5,600,0.12,2640.0,,"Seattle, WA",Returned
5250,C004,Alice Brown,2023-10-08,Laptop,1,1200,0.02,1176.0,Bank Transfer,"Chicago, IL",Returned
5251,C009,James Taylor,2023-08-27,Monitor,1,300,0.01,297.0,Credit Card,"Los Angeles, CA",Delivered
5252,C002,Jane Smith,2023-06-19,Keyboard,2,100,0.05,190.0,,"Denver, CO",Returned
5253,C009,James Taylor,2023-07-03,Headphones,4,150,0.2,460.46,PayPal,"Seattle, WA",Shipped
5254,C002,Jane Smith,2023-10-08,Camera,0,600,0.06,0.0,Bank Transfer,"Los Angeles, CA",Cancelled
5255,C004,Alice Brown,2023-10-06,Tablet,3,500,0.3,1050.0,Bank Transfer,"New York, NY",Pending
5256,C009,James Taylor,2023-02-21,Phone,3,800,0.14,2064.0,,"Boston, MA",Pending
5257,C005,Charlie White,2023-01-21,Printer,1,250,0.27,182.5,,"Atlanta, GA",Delivered
5258,C010,Sophia Anderson,2023-04-04,Headphones,3,150,0.18,217.83,Credit Card,"Los Angeles, CA",Cancelled
5259,C003,Bob Johnson,2023-09-26,Mouse,2,50,0.18,82.0,Credit Card,"San Francisco, CA",Shipped
5260,C010,Sophia Anderson,2023-12-25,Phone,5,800,0.22,3120.0,Cryptocurrency,"Houston, TX",Returned
5261,C008,Olivia Martinez,2023-02-14,Laptop,1,1200,0.14,1032.0,Bank Transfer,"Boston, MA",Shipped
5262,C008,Olivia Martinez,2023-10-17,Phone,3,800,0.02,2352.0,Bank Transfer,"Los Angeles, CA",Cancelled
5263,C009,James Taylor,2023-09-04,Printer,2,250,0.11,445.0,,"Atlanta, GA",Pending
5264,C010,Sophia Anderson,2023-09-24,Monitor,2,300,-0.0,600.0,Credit Card,"New York, NY",Returned
5265,C006,Emma Davis,2023-04-27,Laptop,5,1200,0.23,4620.0,Bank Transfer,"Seattle, WA",Delivered
5266,C001,John Doe,2023-09-11,Smartwatch,5,200,0.22,780.0,Credit Card,"Seattle, WA",Pending
5267,C009,James Taylor,2023-09-23,Monitor,4,300,0.37,756.0,,,Pending
5268,C001,John Doe,2023-12-13,Mouse,2,50,0.03,97.0,Credit Card,"Chicago, IL",Shipped
5269,C010,Sophia Anderson,2023-01-08,Tablet,3,500,0.08,1380.0,Cryptocurrency,"Houston, TX",Shipped
5270,C008,Olivia Martinez,2023-08-18,Phone,4,800,0.02,3136.0,PayPal,"New York, NY",Cancelled
5271,C009,,2023-03-24,Monitor,1,300,0.08,276.0,Cryptocurrency,,Delivered
5272,C004,Alice Brown,2023-04-01,Monitor,3,300,0.27,657.0,Credit Card,"Chicago, IL",Cancelled
5273,C009,James Taylor,2023-04-02,Laptop,-1,1200,0.2,-960.0,,"Atlanta, GA",Returned
5274,C001,John Doe,2023-12-28,Tablet,-1,500,0.26,-370.0,Cryptocurrency,"Miami, FL",Pending
5275,C008,Olivia Martinez,2023-10-22,Keyboard,1,100,0.24,76.0,,"Boston, MA",Pending
5276,C007,David Wilson,2023-12-08,Printer,2,250,0.07,465.0,PayPal,"Seattle, WA",Returned
5277,C006,Emma Davis,2023-01-09,Laptop,1,1200,0.15,1020.0,Credit Card,"Atlanta, GA",Cancelled
5278,C010,Sophia Anderson,2023-09-14,Keyboard,4,100,0.04,384.0,Cryptocurrency,"Denver, CO",Delivered
5279,C006,,2023-05-18,Mouse,2,50,0.07,93.0,Cryptocurrency,"Houston, TX",Pending
5280,C010,Sophia Anderson,2023-05-02,Tablet,5,500,0.17,2075.0,,,Pending
5281,C009,,2023-05-12,Laptop,5,1200,0.16,5040.0,Credit Card,"Denver, CO",Delivered
5282,C005,Charlie White,2023-01-27,Camera,5,600,0.06,2820.0,,"Seattle, WA",Returned
5283,C005,Charlie White,2023-09-26,Headphones,3,150,0.16,378.0,Cryptocurrency,,Cancelled
5284,C009,James Taylor,2023-07-12,Camera,4,600,0.28,1728.0,Cryptocurrency,"Miami, FL",Delivered
5285,C001,John Doe,2023-02-10,Smartwatch,1,200,0.03,194.0,Credit Card,"New York, NY",Shipped
5286,C006,Emma Davis,2023-05-16,Printer,5,250,0.1,1125.0,,"New York, NY",Delivered
5287,C006,Emma Davis,2023-12-29,Tablet,3,500,0.05,1425.0,Bank Transfer,"Denver, CO",Pending
5288,C007,David Wilson,2023-04-27,Camera,2,600,0.16,1008.0,Credit Card,"Chicago, IL",Pending
5289,C007,David Wilson,2023-05-27,Laptop,1,1200,0.01,1188.0,Credit Card,"Chicago, IL",Returned
5290,C003,Bob Johnson,2023-06-21,Camera,2,600,0.03,1164.0,Cryptocurrency,"Los Angeles, CA",Cancelled
5291,C009,James Taylor,2023-12-01,Laptop,5,1200,0.19,4860.0,,"Miami, FL",Pending
5292,C008,Olivia Martinez,2023-03-22,Mouse,2,50,0.17,83.0,Credit Card,"Atlanta, GA",Cancelled
5293,C005,Charlie White,2023-05-31,Tablet,5,500,0.26,1850.0,,"San Francisco, CA",Delivered
5294,C002,Jane Smith,2023-01-21,Camera,5,600,-0.02,3060.0,,"Seattle, WA",Cancelled
5295,C004,Alice Brown,2023-02-01,Printer,-1,250,0.01,-247.5,PayPal,"New York, NY",Cancelled
5296,C003,Bob Johnson,2023-10-24,Printer,3,250,0.09,682.5,,"Denver, CO",Pending
5297,C002,Jane Smith,2023-05-09,Smartwatch,1,200,0.08,184.0,Credit Card,"Chicago, IL",Returned
5298,C001,John Doe,2023-10-21,Headphones,2,150,0.27,219.0,,,Delivered
5299,C002,Jane Smith,2023-11-28,Smartwatch,4,200,0.08,736.0,Bank Transfer,"Denver, CO",Shipped
5299,C002,Jane Smith,2023-11-28,Smartwatch,4,200,0.08,736.0,Bank Transfer,"Denver, CO",Shipped
5300,C006,Emma Davis,2023-12-10,Mouse,2,50,0.01,99.0,,"Chicago, IL",Cancelled
5301,C003,,2023-02-13,Phone,4,800,0.17,2656.0,PayPal,"Boston, MA",Pending
5302,C003,Bob Johnson,2023-04-30,Monitor,4,300,0.16,1008.0,PayPal,"Boston, MA",Cancelled
5303,C006,Emma Davis,2023-12-31,Keyboard,3,100,0.12,264.0,PayPal,"Boston, MA",Shipped
5304,C009,James Taylor,2023-06-14,Camera,5,600,0.3,2100.0,Bank Transfer,"Houston, TX",Shipped
5305,C001,John Doe,2023-02-05,Headphones,1,150,0.24,114.0,PayPal,"Houston, TX",Shipped
5306,C004,Alice Brown,2023-12-29,Laptop,3,1200,0.01,3564.0,Cryptocurrency,,Returned
5307,C010,Sophia Anderson,2023-04-08,Mouse,1,50,0.04,48.0,,"Houston, TX",Delivered
5307,C010,Sophia Anderson,2023-04-08,Mouse,1,50,0.04,48.0,,"Houston, TX",Delivered
5308,C005,Charlie White,2023-03-26,Tablet,4,500,0.01,1980.0,Cryptocurrency,"Seattle, WA",Returned
5309,C007,David Wilson,2023-10-09,Mouse,2,50,0.15,85.0,Cryptocurrency,"New York, NY",Shipped
5310,C008,Olivia Martinez,2023-11-12,Camera,5,600,0.23,2310.0,Cryptocurrency,"Seattle, WA",Cancelled
5311,C010,Sophia Anderson,2023-01-23,Printer,1,250,0.19,202.5,Cryptocurrency,"San Francisco, CA",Shipped
5312,C005,Charlie White,2023-03-09,Laptop,1,1200,0.06,1128.0,Bank Transfer,"New York, NY",Cancelled
5313,C002,Jane Smith,2023-11-11,Tablet,4,500,0.25,1500.0,Bank Transfer,"San Francisco, CA",Pending
5314,C002,Jane Smith,2023-03-17,Headphones,4,150,0.05,570.0,PayPal,"Miami, FL",Shipped
5315,C010,Sophia Anderson,2023-06-02,Headphones,3,150,0.3,315.0,Credit Card,,Delivered
5316,C003,Bob Johnson,2023-03-25,Keyboard,2,100,0.22,156.0,PayPal,"Atlanta, GA",Shipped
5316,C003,Bob Johnson,2023-03-25,Keyboard,2,100,0.22,156.0,PayPal,"Atlanta, GA",Shipped
5317,C010,Sophia Anderson,2023-08-14,Camera,3,600,0.01,1782.0,PayPal,"Miami, FL",Returned
5318,C003,,2023-07-06,Phone,1,800,0.25,600.0,Cryptocurrency,"Miami, FL",Shipped
5319,C005,Charlie White,2023-04-13,Laptop,4,1200,0.27,3504.0,,,Shipped
5320,C008,Olivia Martinez,2023-09-22,Headphones,5,150,0.2,600.0,PayPal,"Miami, FL",Delivered
5321,C006,Emma Davis,2023-07-24,Headphones,3,150,0.19,364.5,,"Miami, FL",Pending
5322,C001,John Doe,2023-08-18,Printer,1,250,0.01,247.5,Bank Transfer,"Los Angeles, CA",Shipped
5323,C006,Emma Davis,2023-05-05,Printer,4,250,0.22,780.0,Credit Card,"Chicago, IL",Delivered
5324,C010,Sophia Anderson,2023-12-24,Headphones,2,150,0.14,258.0,,"Chicago, IL",Returned
5325,C007,,2023-10-27,Monitor,4,300,0.08,1104.0,PayPal,,Returned
5326,C010,Sophia Anderson,2023-09-19,Monitor,4,300,0.1,1080.0,Bank Transfer,"New York, NY",Pending
5327,C001,John Doe,2023-07-27,Monitor,1,300,0.02,294.0,Bank Transfer,"Atlanta, GA",Cancelled
5328,C008,Olivia Martinez,2023-07-14,Tablet,4,500,0.06,1880.0,Credit Card,"Seattle, WA",Delivered
5329,C002,Jane Smith,2023-09-25,Smartwatch,5,200,0.28,720.0,Credit Card,"Boston, MA",Pending
5330,C003,Bob Johnson,2023-05-28,Laptop,2,1200,0.3,2451.46,Cryptocurrency,"Seattle, WA",Pending
5331,C009,James Taylor,2023-11-09,Camera,1,600,0.07,558.0,,"Houston, TX",Pending
5332,C001,John Doe,2023-08-27,Mouse,5,50,0.46,135.0,,"Atlanta, GA",Delivered
5333,C001,John Doe,2023-05-08,Keyboard,2,100,0.28,172.87,Credit Card,"Atlanta, GA",Delivered
5334,C004,Alice Brown,2023-06-02,Keyboard,5,100,0.05,475.0,Cryptocurrency,"Seattle, WA",Returned
5335,C001,John Doe,2023-05-25,Monitor,1,300,0.19,243.0,Credit Card,"Houston, TX",Shipped
5336,C003,Bob Johnson,2023-10-24,Tablet,2,500,0.19,810.0,Bank Transfer,,Delivered
5337,C007,David Wilson,2024-02-30,Printer,1,250,0.2,200.0,PayPal,"Denver, CO",Returned
5338,C010,Sophia Anderson,2023-03-10,Printer,3,250,0.12,660.0,Cryptocurrency,"Chicago, IL",Delivered
5339,C004,Alice Brown,2023-11-20,Headphones,3,150,0.21,355.5,,,Cancelled
5340,C006,Emma Davis,2023-04-01,Smartwatch,5,200,0.29,710.0,,"Boston, MA",Returned
5341,C008,Olivia Martinez,2023-01-18,Smartwatch,5,200,0.22,780.0,Cryptocurrency,"San Francisco, CA",Pending
5342,C010,Sophia Anderson,2023-05-08,Headphones,2,150,0.18,246.0,PayPal,"New York, NY",Returned
5343,C002,Jane Smith,2023-06-26,Printer,3,250,0.2,600.0,,"Atlanta, GA",Returned
5344,C001,,2023-01-27,Keyboard,4,100,0.2,320.0,Bank Transfer,,Delivered
5345,C005,,2023-05-04,Monitor,5,300,0.28,1080.0,Bank Transfer,"New York, NY",Pending
5346,C004,Alice Brown,2023-02-28,Laptop,5,1200,0.05,5700.0,PayPal,"Houston, TX",Shipped
5347,C002,Jane Smith,2023-07-04,Printer,2,250,0.15,425.0,Credit Card,,Delivered
5348,C004,Alice Brown,2023-11-27,Laptop,1,1200,0.28,864.0,PayPal,"Seattle, WA",Pending
5349,C001,,2023-09-03,Smartwatch,4,200,0.25,600.0,PayPal,"Denver, CO",Returned
5350,C003,Bob Johnson,2023-08-04,Smartwatch,3,200,0.01,594.0,,"Miami, FL",Cancelled
5351,C002,Jane Smith,2023-01-04,Smartwatch,5,200,0.24,760.0,Bank Transfer,"Miami, FL",Returned
5352,C008,Olivia Martinez,2023-10-28,Tablet,1,500,0.11,445.0,Bank Transfer,"Boston, MA",Cancelled
5353,C002,Jane Smith,2023-09-18,Printer,5,250,0.19,1012.5,Bank Transfer,"Atlanta, GA",Cancelled
5354,C002,Jane Smith,2023-04-16,Phone,5,800,0.24,3040.0,Cryptocurrency,"Atlanta, GA",Returned
5355,C003,Bob Johnson,2023-04-06,Keyboard,1,100,0.26,74.0,Bank Transfer,,Returned
5356,C010,Sophia Anderson,2023-04-14,Headphones,4,150,0.12,528.0,Bank Transfer,"Seattle, WA",Cancelled
5357,C010,Sophia Anderson,2023-07-12,Monitor,3,300,0.08,828.0,Cryptocurrency,,Delivered
5358,C010,Sophia Anderson,2023-11-21,Monitor,5,300,0.28,1080.0,Bank Transfer,,Pending
5359,C002,Jane Smith,2023-08-20,Headphones,3,150,0.08,414.0,Cryptocurrency,"Houston, TX",Pending
5360,C003,Bob Johnson,2023-05-31,Smartwatch,5,200,0.09,910.0,Credit Card,,Pending
5361,C008,Olivia Martinez,2023-11-11,Camera,1,600,0.22,468.0,Cryptocurrency,"Los Angeles, CA",Returned
5362,C010,Sophia Anderson,2023-04-20,Phone,2,800,0.06,1504.0,Bank Transfer,"Denver, CO",Pending
5363,C008,,2023-05-12,Tablet,1,500,0.18,410.0,Cryptocurrency,"Boston, MA",Returned
5364,C008,Olivia Martinez,2023-09-06,Camera,3,600,0.0,1800.0,PayPal,,Shipped
5365,C001,John Doe,2023-06-27,Printer,5,250,-0.04,800.02,Credit Card,"Boston, MA",Delivered
5366,C007,David Wilson,2023-08-07,Laptop,4,1200,0.09,4368.0,,"San Francisco, CA",Returned
5367,C010,Sophia Anderson,2023-12-14,Keyboard,5,100,0.13,435.0,Cryptocurrency,"Boston, MA",Delivered
5368,C002,Jane Smith,2023-02-23,Laptop,2,1200,0.16,2016.0,Cryptocurrency,"San Francisco, CA",Cancelled
5369,C003,Bob Johnson,2023-05-01,Phone,4,800,0.06,3008.0,,"Los Angeles, CA",Shipped
5370,C010,Sophia Anderson,2023-02-18,Printer,1,250,0.27,182.5,Bank Transfer,,Returned
5371,C004,Alice Brown,2023-04-27,Mouse,2,50,0.24,76.0,Credit Card,"Atlanta, GA",Delivered
5372,C004,Alice Brown,2023-09-14,Laptop,4,1200,0.26,3552.0,,"New York, NY",Cancelled
5373,C004,Alice Brown,2023-12-01,Mouse,3,50,0.22,117.0,,"Atlanta, GA",Delivered
5374,C009,James Taylor,2023-08-10,Headphones,5,150,0.26,555.0,Credit Card,"San Francisco, CA",Cancelled
5374,C009,James Taylor,2023-08-10,Headphones,5,150,0.26,555.0,Credit Card,"San Francisco, CA",Cancelled
5375,C005,Charlie White,2023-10-09,Camera,3,600,0.27,1314.0,Cryptocurrency,"Los Angeles, CA",Shipped
5376,C001,John Doe,2023-07-28,Laptop,3,1200,0.11,2959.73,Credit Card,"Miami, FL",Returned
5377,C006,Emma Davis,2023-06-08,Printer,5,250,0.3,875.0,,"Houston, TX",Shipped
5378,C008,Olivia Martinez,2023-01-17,Smartwatch,4,200,0.21,432.24,Bank Transfer,"Denver, CO",Cancelled
5379,C007,,2023-05-07,Monitor,2,300,0.09,546.0,Cryptocurrency,"San Francisco, CA",Returned
5380,C005,Charlie White,2023-02-06,Printer,5,250,0.06,1175.0,Cryptocurrency,"Boston, MA",Returned
5380,C005,Charlie White,2023-02-06,Printer,5,250,0.06,1175.0,Cryptocurrency,"Boston, MA",Returned
5381,C010,Sophia Anderson,2023-01-27,Printer,3,250,0.0,750.0,PayPal,"New York, NY",Returned
5382,C003,Bob Johnson,2023-04-16,Smartwatch,4,200,0.19,648.0,,"Los Angeles, CA",Pending
